player_name,team,season,Primary_Position,minutes_played,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_misc_Fld,Performance_misc_Off,Gls90,Ast90,G_minus_PK90,G_plus_A_minus_PK90,Fld90,Off90,Crosses90,PCA_raw,Offensive_Score,Rank
Jonny Castro,Alavés,2025-2026,DF,2994,0,0,0,0,30,1,0.0,0.0,0.0,0.0,0.9018036072144289,0.030060120240480964,0.6913827655310621,-0.7973435204136651,23.333333333333332,116
Iván Balliu,Rayo Vallecano,2025-2026,DF,582,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.7731958762886598,0.0,1.3917525773195876,-0.8251309119824436,22.666666666666664,117
Léo Pétrot,Elche,2025-2026,DF,1572,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.3435114503816794,0.11450381679389314,0.9160305343511451,-0.9054348027326674,22.0,118
Copete,Valencia,2025-2026,DF,1759,0,0,0,0,11,2,0.0,0.0,0.0,0.0,0.5628197839681638,0.10233086981239341,0.20466173962478681,-0.9294925230533004,21.333333333333336,119
Marc Bartra,Real Betis,2025-2026,DF,1978,1,0,1,1,11,0,0.0455005055611729,0.0,0.0455005055611729,0.0455005055611729,0.5005055611729019,0.0,0.0910010111223458,-0.9297844133252976,20.666666666666668,120
Djené,Getafe,2025-2026,DF,2578,0,0,0,0,26,0,0.0,0.0,0.0,0.0,0.9076803723816912,0.0,0.38401861908456164,-0.9316524319561067,20.0,121
Davinchi,Getafe,2025-2026,DF,700,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.2571428571428572,0.0,2.5714285714285716,-0.9394265178837133,19.333333333333332,122
Yeray Álvarez,Athletic Club,2025-2026,DF,513,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.3508771929824561,-0.958420358309819,18.666666666666668,123
Duje Ćaleta-Car,Real Sociedad,2025-2026,DF,2150,1,0,1,1,8,1,0.04186046511627907,0.0,0.04186046511627907,0.04186046511627907,0.33488372093023255,0.04186046511627907,0.04186046511627907,-0.9669652786338869,18.0,124
Iñigo Lekue,Athletic Club,2025-2026,DF,600,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.09886162002177538,0.0,2.85,-0.990686973400674,17.333333333333336,125
Marcos Alonso,Celta Vigo,2025-2026,DF,2768,1,0,1,0,20,0,0.03251445086705202,0.0,0.0,0.0,0.6502890173410405,0.0,0.6177745664739884,-0.9969366447669116,16.666666666666664,126
Manu Fernández,Celta Vigo,2025-2026,DF,758,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.8311345646437994,0.0,0.0,-1.057408835479231,16.0,127
Tanguy Nianzou,Sevilla,2025-2026,DF,655,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.8244274809160306,0.0,0.0,-1.061878549944355,15.333333333333332,128
Daley Blind,Girona,2025-2026,DF,2606,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.6907137375287797,0.0,0.44896392939370683,-1.063601794473196,14.666666666666666,129
Unai Núñez,Valencia,2025-2026,DF,911,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.6915477497255763,0.0,0.39517014270032935,-1.0735163603098206,14.000000000000002,130
Dimitri Foulquier,Valencia,2025-2026,DF,1150,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.5478260869565217,0.0,0.8608695652173912,-1.0786516735492269,13.333333333333334,131
David Carmo,Oviedo,2025-2026,DF,1786,1,0,1,1,4,0,0.05039193729003359,0.0,0.05039193729003359,0.05039193729003359,0.20156774916013437,0.0,0.10078387458006718,-1.0915948429522186,12.666666666666668,132
Igor Zubeldia,Real Sociedad,2025-2026,DF,2082,0,1,1,0,5,0,0.0,0.043227665706051875,0.0,0.043227665706051875,0.21613832853025938,0.0,0.0,-1.1081572571105327,12.0,133
Pau Navarro,Villarreal,2025-2026,DF,1921,0,0,0,0,11,1,0.0,0.0,0.0,0.0,0.5153565851119208,0.04685059864653826,0.09370119729307652,-1.1274189835521777,11.333333333333332,134
Renato Veiga,Villarreal,2025-2026,DF,2481,0,0,0,0,6,3,0.0,0.0,0.0,0.0,0.21765417170495768,0.10882708585247884,0.07255139056831923,-1.168287686091962,10.666666666666668,135
Pau Cubarsí,Barcelona,2025-2026,DF,2703,1,0,1,1,9,0,0.03329633740288568,0.0,0.03329633740288568,0.03329633740288568,0.2996670366259711,0.0,0.0,-1.169918470013403,10.0,136
Jon Pacheco,Alavés,2025-2026,DF,1735,0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.3631123919308357,0.05187319884726225,0.207492795389049,-1.19362930261125,9.333333333333334,137
Dani Calvo,Oviedo,2025-2026,DF,1611,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.335195530726257,0.0558659217877095,0.0558659217877095,-1.2313325858797182,8.666666666666668,138
Carl Starfelt,Celta Vigo,2025-2026,DF,1491,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.482897384305835,0.0,0.0,-1.289480004623311,8.0,139
Juan Cruz Armada,Osasuna,2025-2026,DF,649,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.2773497688751926,0.0,0.6933744221879815,-1.2915027613233214,7.333333333333333,140
Gerard Martín,Barcelona,2025-2026,DF,2119,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.2973100519112789,0.0,0.5946201038225578,-1.2974223258708881,6.666666666666667,141
César Tárrega,Valencia,2025-2026,DF,2598,0,0,0,0,13,0,0.0,0.0,0.0,0.0,0.4503464203233256,0.0,0.03464203233256351,-1.3044298311332394,6.0,142
David López,Mallorca,2025-2026,DF,837,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.4301075268817204,0.0,0.0,-1.3246600618460176,5.333333333333334,143
Fernando Calero,Espanyol,2025-2026,DF,2148,0,0,0,0,9,0,0.0,0.0,0.0,0.0,0.3770949720670391,0.0,0.08379888268156424,-1.3436780025312942,4.666666666666667,144
Natan,Real Betis,2025-2026,DF,2807,0,0,0,0,11,0,0.0,0.0,0.0,0.0,0.35268970431065194,0.0,0.03206270039187745,-1.3700119630824041,4.0,145
Martin Valjent,Mallorca,2025-2026,DF,3308,0,0,0,0,12,0,0.0,0.0,0.0,0.0,0.32648125755743657,0.0,0.05441354292623942,-1.3831273726084654,3.3333333333333335,146
Luiz Felipe,Rayo Vallecano,2025-2026,DF,470,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.0,-1.4836792582411304,2.666666666666667,147
Carlos Dominguez,Celta Vigo,2025-2026,DF,610,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.14754098360655737,0.0,0.14754098360655737,-1.4842499825946258,2.0,148
Joseph Aidoo,Celta Vigo,2025-2026,DF,639,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.14084507042253522,0.0,0.0,-1.5174294737589622,1.3333333333333335,149
Juan Foyth,Villarreal,2025-2026,DF,934,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.09886162002177538,0.0,0.0,-1.5454079578764568,0.6666666666666667,150
